000000.jpg,0.4774695932865143
000001.jpg,0.3258495032787323
000002.jpg,0.03437115624547
000003.jpg,0.2781867384910583
000004.jpg,0.5755388140678406
000005.jpg,0.5932835340499878
000006.jpg,0.2120481580495834
000007.jpg,0.7294134497642517
000008.jpg,0.6730340719223022
000009.jpg,0.2850006818771362
000010.jpg,0.6552684903144836
000011.jpg,0.0436562001705169
000012.jpg,0.6875197887420654
000013.jpg,0.6857584118843079
000014.jpg,0.070359781384468
000015.jpg,0.5280274748802185
000016.jpg,0.3913000822067261
000017.jpg,0.4393079280853271
000018.jpg,0.8185434341430664
000019.jpg,0.0626358538866043
000020.jpg,0.6857436895370483
000021.jpg,0.6048842668533325
000022.jpg,0.7839775681495667
000023.jpg,0.6921250224113464
000024.jpg,0.2039719969034195
000025.jpg,0.0638467967510223
000026.jpg,0.6649388670921326
000027.jpg,0.5612015724182129
000028.jpg,0.1488562226295471
000029.jpg,0.0293486416339874
000030.jpg,0.1555804759263992
000031.jpg,0.5923156142234802
000032.jpg,0.4539403915405273
000033.jpg,0.1088606938719749
000034.jpg,0.0523933544754982
000035.jpg,0.3729509115219116
000036.jpg,0.0201690476387739
000037.jpg,0.9122624397277832
000038.jpg,0.2923257052898407
000039.jpg,0.4551128447055816
000040.jpg,0.1763240993022918
000041.jpg,0.0068309972994029
000042.jpg,0.2591671049594879
000043.jpg,0.4878531694412231
000044.jpg,0.4192437827587127
000045.jpg,0.1150150597095489
000046.jpg,0.1723928749561309
000047.jpg,0.4215592741966247
000048.jpg,0.4134583175182342
000049.jpg,0.4368264079093933
000050.jpg,0.6958538889884949
000051.jpg,0.8544542193412781
000052.jpg,0.3458345830440521
000053.jpg,0.2916667461395263
000054.jpg,0.6194773316383362
000055.jpg,0.3020066916942596
000056.jpg,0.8178750276565552
000057.jpg,0.8143565058708191
000058.jpg,0.6302974820137024
000059.jpg,0.0071006258949637
000060.jpg,0.0088606784120202
000061.jpg,0.8718152642250061
000062.jpg,0.2127983123064041
000063.jpg,0.2874197661876678
000064.jpg,0.4298831522464752
000065.jpg,0.6598377823829651
000066.jpg,0.5626606345176697
000067.jpg,0.412671834230423
000068.jpg,0.3591271340847015
000069.jpg,0.0075705461204051
000070.jpg,0.1652100831270218
000071.jpg,0.2734811007976532
000072.jpg,0.1421320885419845
000073.jpg,0.2236584275960922
000074.jpg,0.1059994921088218
000075.jpg,0.2776816189289093
000076.jpg,0.1770530492067337
000077.jpg,0.6029524803161621
000078.jpg,0.5201210379600525
000079.jpg,0.0167472157627344
000080.jpg,0.1208589076995849
000081.jpg,0.3804346024990082
000082.jpg,0.0250247251242399
000083.jpg,0.4727550446987152
000084.jpg,0.5281098484992981
000085.jpg,0.1141046658158302
000086.jpg,0.0150210969150066
000087.jpg,0.8390947580337524
000088.jpg,0.2411457300186157
000089.jpg,0.1548532396554947
000090.jpg,0.2294628620147705
000091.jpg,0.5385021567344666
000092.jpg,0.1063669249415397
000093.jpg,0.7784020304679871
000094.jpg,0.7007156610488892
000095.jpg,0.272073894739151
000096.jpg,0.653875470161438
000097.jpg,0.0601849146187305
000098.jpg,0.8014936447143555
000099.jpg,0.3342064917087555
000100.jpg,0.371364027261734
000101.jpg,0.0467478260397911
000102.jpg,0.345795601606369
000103.jpg,0.0377917289733886
000104.jpg,0.1045403406023979
000105.jpg,0.4798925518989563
000106.jpg,0.8857903480529785
000107.jpg,0.0732380375266075
000108.jpg,0.8435490727424622
000109.jpg,0.0263123661279678
000110.jpg,0.1448172926902771
000111.jpg,0.4761726558208465
000112.jpg,0.0984037965536117
000113.jpg,0.7761412858963013
000114.jpg,0.0233451481908559
000115.jpg,0.8333935141563416
000116.jpg,0.0073802107945084
000117.jpg,0.7352963089942932
000118.jpg,0.3871431946754455
000119.jpg,0.252657026052475
000120.jpg,0.2088426947593689
000121.jpg,0.6052569150924683
000122.jpg,0.0033736932091414
000123.jpg,0.9224976897239684
000124.jpg,0.8921698331832886
